current_date,opening_balance,closing_balance,monthly_realized_pnl,monthly_unrealized_pnl,ticker,status,shares_qty,bought_price,bought_date,current_price,current_value,unrealized_pnl,unrealized_pnl_pct,realized_pnl,realized_pnl_pct,cash_balance,total_portfolio_value,bought_value,tag
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,BALRAMCHIN.NS,Held,150,107.8499985,3/31/2016,107.8499985,16177.49977,0,0,,,2371.794601,903220.4332,16177.49977,Nifty SmallCap 250
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,HEROMOTOCO.NS,Held,5,2945.699951,3/31/2016,2945.699951,14728.49976,0,0,,,2371.794601,903220.4332,14728.49976,Nifty Next 50
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,ASHOKLEY.NS,Held,298,54.29999924,3/31/2016,54.29999924,16181.39977,0,0,,,2371.794601,903220.4332,16181.39977,Nifty Next 50
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,TORNTPOWER.NS,Held,69,231.8999939,3/31/2016,231.8999939,16001.09958,0,0,,,2371.794601,903220.4332,16001.09958,Nifty Next 50
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,RIIL.NS,Held,37,434.0499878,3/31/2016,434.0499878,16059.84955,0,0,,,2371.794601,903220.4332,16059.84955,Nifty Micro 250
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,HINDZINC.NS,Held,88,183.6000061,3/31/2016,183.6000061,16156.80054,0,0,,,2371.794601,903220.4332,16156.80054,Other 500 Stocks
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,POWERGRID.NS,Held,207,78.24376678,3/31/2016,78.24376678,16196.45972,0,0,,,2371.794601,903220.4332,16196.45972,Nifty 50
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,RAJESHEXPO.NS,Held,26,621.0999756,3/31/2016,621.0999756,16148.59937,0,0,,,2371.794601,903220.4332,16148.59937,Other 500 Stocks
3/31/2016,988275.3462,1050662.067,-4655.278625,67041.99955,HAVELLS.NS,Held,50,321.3500061,3/31/2016,321.3500061,16067.50031,0,0,,,2371.794601,903220.4332,16067.50031,Nifty Next 50
4/30/2016,,,,,ASIANPAINT.NS,Sold,88,846.0999756,2/29/2016,866.25,76230,0,,1773.202148,2.381518142,,,,Other 500 Stocks
4/30/2016,,,,,IGL.NS,Sold,956,52.90000153,12/31/2015,57.33000183,54807.48175,0,,4235.080292,8.374291451,,,,Nifty Midcap 150
4/30/2016,,,,,PIDILITIND.NS,Sold,127,586.6500244,2/29/2016,603.0499878,76587.34845,0,,2082.795349,2.795527605,,,,Nifty 50
4/30/2016,,,,,VAKRANGEE.NS,Sold,622,81.29891968,12/31/2015,92.014534,57233.04015,0,,6665.112106,13.18051256,,,,Other 500 Stocks
4/30/2016,,,,,RAJESHEXPO.NS,Sold,26,621.0999756,3/31/2016,592.0499878,15393.29968,0,,-755.2996826,-4.677183857,,,,Other 500 Stocks
4/30/2016,,,,,TORNTPOWER.NS,Sold,69,231.8999939,3/31/2016,234.75,16197.75,0,,196.6504211,1.228980672,,,,Nifty Next 50
4/30/2016,,,,,RIIL.NS,Sold,37,434.0499878,3/31/2016,420.7999878,15569.59955,0,,-490.25,-3.05264379,,,,Nifty Micro 250
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,PETRONET.NS,Held,415,117.125,11/30/2015,131.7749939,54686.62247,6079.747467,12.50799906,,,903.680069,907447.4869,48606.875,Other 500 Stocks
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,BAJFINANCE.NS,Held,779,59.2840004,1/31/2016,68.29100037,53198.68929,7016.452976,15.19296928,,,903.680069,907447.4869,46182.23631,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,JSWSTEEL.NS,Held,436,105.7050018,1/31/2016,137.3200073,59871.52319,13784.1424,29.90871288,,,903.680069,907447.4869,46087.3808,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,RELIANCE.NS,Held,338,220.9599304,2/29/2016,224.6286926,75924.49811,1240.041626,1.66037444,,,903.680069,907447.4869,74684.45648,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,INFY.NS,Held,138,542.0250244,2/29/2016,604.0499878,83358.89832,8559.444946,11.44319184,,,903.680069,907447.4869,74799.45337,Other 500 Stocks
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,TVSMOTOR.NS,Held,279,268.1499939,2/29/2016,319.7999878,89224.19659,14410.3483,19.26160547,,,903.680069,907447.4869,74813.8483,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,MARICO.NS,Held,316,236.75,2/29/2016,259.1000061,81875.60193,7062.601929,9.440340487,,,903.680069,907447.4869,74813,Nifty Next 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,BALRAMCHIN.NS,Held,150,107.8499985,3/31/2016,107.0999985,16064.99977,-112.5,-0.695410302,,,903.680069,907447.4869,16177.49977,Nifty SmallCap 250
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,HEROMOTOCO.NS,Held,5,2945.699951,3/31/2016,2897.399902,14486.99951,-241.5002441,-1.63967986,,,903.680069,907447.4869,14728.49976,Nifty Next 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,ASHOKLEY.NS,Held,298,54.29999924,3/31/2016,53.40000153,15913.20045,-268.1993179,-1.657454372,,,903.680069,907447.4869,16181.39977,Nifty Next 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,HINDZINC.NS,Held,88,183.6000061,3/31/2016,172.1000061,15144.80054,-1012,-6.26361635,,,903.680069,907447.4869,16156.80054,Other 500 Stocks
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,POWERGRID.NS,Held,207,78.24376678,3/31/2016,80.66252136,16697.14192,500.6821976,3.091306409,,,903.680069,907447.4869,16196.45972,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,HAVELLS.NS,Held,50,321.3500061,3/31/2016,332.2000122,16610.00061,542.5003052,3.376382728,,,903.680069,907447.4869,16067.50031,Nifty Next 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,RELINFRA.NS,Held,83,538.5499878,4/30/2016,538.5499878,44699.64899,0,0,,,903.680069,907447.4869,44699.64899,Other 500 Stocks
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,GRASIM.NS,Held,71,630.5981445,4/30/2016,630.5981445,44772.46826,0,0,,,903.680069,907447.4869,44772.46826,Nifty 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,BODALCHEM.NS,Held,496,90.44999695,4/30/2016,90.44999695,44863.19849,0,0,,,903.680069,907447.4869,44863.19849,Nifty Micro 250
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,YESBANK.NS,Held,238,188.5899963,4/30/2016,188.5899963,44884.41913,0,0,,,903.680069,907447.4869,44884.41913,Nifty Next 50
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,BIOCON.NS,Held,460,97.56666565,4/30/2016,97.56666565,44880.6662,0,0,,,903.680069,907447.4869,44880.6662,Nifty Midcap 150
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,GODREJCP.NS,Held,101,440.5499878,4/30/2016,440.5499878,44495.54877,0,0,,,903.680069,907447.4869,44495.54877,Other 500 Stocks
4/30/2016,1050662.067,1121931.12,13707.29063,57561.76258,TATASTEEL.NS,Held,1342,33.45058441,4/30/2016,33.45058441,44890.68428,0,0,,,903.680069,907447.4869,44890.68428,Nifty 50
5/31/2016,,,,,RELINFRA.NS,Sold,83,538.5499878,4/30/2016,538.0999756,44662.29797,0,,-37.35101318,-0.08355997,,,,Other 500 Stocks
5/31/2016,,,,,HEROMOTOCO.NS,Sold,5,2945.699951,3/31/2016,3098.899902,15494.49951,0,,765.9997559,5.200799596,,,,Nifty Next 50
5/31/2016,,,,,HINDZINC.NS,Sold,88,183.6000061,3/31/2016,170.75,15026,0,,-1130.800537,-6.998913767,,,,Other 500 Stocks
5/31/2016,,,,,TVSMOTOR.NS,Sold,279,268.1499939,2/29/2016,284.6499939,79417.3483,0,,4603.5,6.153272562,,,,Nifty 50
5/31/2016,,,,,POWERGRID.NS,Sold,207,78.24376678,3/31/2016,84.37502289,17465.62974,0,,1269.170013,7.836095264,,,,Nifty 50
5/31/2016,,,,,GODREJCP.NS,Sold,101,440.5499878,4/30/2016,494.2166748,49915.88416,0,,5420.335388,12.18174747,,,,Other 500 Stocks
5/31/2016,,,,,MARICO.NS,Sold,316,236.75,2/29/2016,249.1999969,78747.19904,0,,3934.199036,5.258710432,,,,Nifty Next 50
5/31/2016,,,,,TATASTEEL.NS,Sold,1342,33.45058441,4/30/2016,31.85474968,42749.07407,0,,-2141.61021,-4.770723024,,,,Nifty 50
5/31/2016,,,,,BODALCHEM.NS,Sold,496,90.44999695,4/30/2016,83.19999695,41267.19849,0,,-3596,-8.015478435,,,,Nifty Micro 250
5/31/2016,,,,,RELIANCE.NS,Sold,338,220.9599304,2/29/2016,218.9483948,74004.55743,0,,-679.8990479,-0.910362182,,,,Nifty 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,PETRONET.NS,Held,415,117.125,11/30/2015,136.7749939,56761.62247,8154.747467,16.77694249,,,2202.303743,924859.6989,48606.875,Other 500 Stocks
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,BAJFINANCE.NS,Held,779,59.2840004,1/31/2016,75.88800049,59116.75238,12934.51607,28.00755681,,,2202.303743,924859.6989,46182.23631,Nifty 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,JSWSTEEL.NS,Held,436,105.7050018,1/31/2016,138.9149933,60566.93707,14479.55627,31.41761589,,,2202.303743,924859.6989,46087.3808,Nifty 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,INFY.NS,Held,138,542.0250244,2/29/2016,624.3250122,86156.85168,11357.39832,15.18379855,,,2202.303743,924859.6989,74799.45337,Other 500 Stocks
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,BALRAMCHIN.NS,Held,150,107.8499985,3/31/2016,108.1999969,16229.99954,52.49977112,0.324523393,,,2202.303743,924859.6989,16177.49977,Nifty SmallCap 250
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,ASHOKLEY.NS,Held,298,54.29999924,3/31/2016,54.47499847,16233.54955,52.14977264,0.322282209,,,2202.303743,924859.6989,16181.39977,Nifty Next 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,HAVELLS.NS,Held,50,321.3500061,3/31/2016,364.5,18225,2157.499695,13.42772462,,,2202.303743,924859.6989,16067.50031,Nifty Next 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,GRASIM.NS,Held,71,630.5981445,4/30/2016,672.2908325,47732.64911,2960.180847,6.611609684,,,2202.303743,924859.6989,44772.46826,Nifty 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,YESBANK.NS,Held,238,188.5899963,4/30/2016,206.6000061,49170.80145,4286.382324,9.549822427,,,2202.303743,924859.6989,44884.41913,Nifty Next 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,BIOCON.NS,Held,460,97.56666565,4/30/2016,119.5916672,55012.1669,10131.5007,22.57430996,,,2202.303743,924859.6989,44880.6662,Nifty Midcap 150
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,M&MFIN.NS,Held,234,196.0481873,5/31/2016,196.0481873,45875.27582,0,0,,,2202.303743,924859.6989,45875.27582,Nifty Midcap 150
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,IGL.NS,Held,822,55.85499954,5/31/2016,55.85499954,45912.80962,0,0,,,2202.303743,924859.6989,45912.80962,Nifty Midcap 150
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,PIDILITIND.NS,Held,65,706.25,5/31/2016,706.25,45906.25,0,0,,,2202.303743,924859.6989,45906.25,Nifty 50
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,INDUSINDBK.NS,Held,41,1102.849976,5/31/2016,1102.849976,45216.849,0,0,,,2202.303743,924859.6989,45216.849,Nifty Midcap 150
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,ASIANPAINT.NS,Held,46,984.8499756,5/31/2016,984.8499756,45303.09888,0,0,,,2202.303743,924859.6989,45303.09888,Other 500 Stocks
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,RUSHIL.NS,Held,1607,28.58770561,5/31/2016,28.58770561,45940.44292,0,0,,,2202.303743,924859.6989,45940.44292,Nifty Micro 250
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,PEL.NS,Held,56,815.1662598,5/31/2016,815.1662598,45649.31055,0,0,,,2202.303743,924859.6989,45649.31055,Other 500 Stocks
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,NHPC.NS,Held,1972,23.29999924,5/31/2016,23.29999924,45947.5985,0,0,,,2202.303743,924859.6989,45947.5985,Other 500 Stocks
5/31/2016,1121931.12,1196905.095,8407.543385,66566.43124,SHRIRAMFIN.NS,Held,199,230.0252686,5/31/2016,230.0252686,45775.02844,0,0,,,2202.303743,924859.6989,45775.02844,Nifty Next 50
